topic,index
8,13621
1,13622
8,13623
0,13624
0,13625
1,13626
0,13627
0,13628
3,13629
8,13630
8,13631
0,13632
7,13633
0,13634
4,13635
3,13636
0,13637
0,13638
3,13639
0,13640
0,13641
2,13642
3,13643
1,13644
7,13645
2,13646
0,13647
2,13648
1,13649
2,13650
4,13651
4,13652
0,13653
2,13654
2,13655
2,13656
0,13657
2,13658
3,13659
3,13660
0,13661
3,13662
1,13663
0,13664
0,13665
0,13666
0,13667
3,13668
4,13669
0,13670
4,13671
3,13672
4,13673
1,13674
2,13675
0,13676
0,13677
2,13678
0,13679
4,13680
3,13681
3,13682
3,13683
4,13684
1,13685
3,13686
3,13687
4,13688
8,13689
1,13690
4,13691
2,13692
4,13693
3,13694
2,13695
2,13696
2,13697
3,13698
6,13699
3,13700
0,13701
3,13702
1,13703
1,13704
2,13705
2,13706
2,13707
1,13708
4,13709
0,13710
4,13711
8,13712
8,13713
3,13714
2,13715
0,13716
0,13717
8,13718
3,13719
3,13720
4,13721
0,13722
7,13723
0,13724
2,13725
4,13726
3,13727
1,13728
2,13729
4,13730
0,13731
4,13732
3,13733
8,13734
3,13735
3,13736
2,13737
0,13738
4,13739
1,13740
0,13741
3,13742
4,13743
2,13744
4,13745
0,13746
4,13747
0,13748
1,13749
0,13750
3,13751
0,13752
0,13753
0,13754
2,13755
0,13756
8,13757
2,13758
3,13759
0,13760
2,13761
4,13762
2,13763
1,13764
3,13765
0,13766
0,13767
0,13768
0,13769
0,13770
2,13771
0,13772
8,13773
0,13774
3,13775
4,13776
4,13777
4,13778
0,13779
6,13780
3,13781
3,13782
8,13783
4,13784
4,13785
0,13786
0,13787
3,13788
2,13789
4,13790
7,13791
8,13792
3,13793
6,13794
2,13795
4,13796
2,13797
0,13798
4,13799
2,13800
2,13801
0,13802
4,13803
0,13804
0,13805
4,13806
4,13807
3,13808
2,13809
3,13810
1,13811
7,13812
3,13813
2,13814
1,13815
5,13816
4,13817
6,13818
4,13819
0,13820
3,13821
8,13822
1,13823
4,13824
3,13825
0,13826
3,13827
3,13828
0,13829
3,13830
3,13831
3,13832
3,13833
3,13834
4,13835
0,13836
0,13837
8,13838
8,13839
8,13840
0,13841
0,13842
0,13843
8,13844
2,13845
8,13846
4,13847
3,13848
3,13849
1,13850
8,13851
4,13852
2,13853
2,13854
7,13855
3,13856
0,13857
0,13858
0,13859
4,13860
3,13861
3,13862
4,13863
5,13864
4,13865
2,13866
8,13867
3,13868
3,13869
0,13870
8,13871
8,13872
0,13873
8,13874
8,13875
4,13876
0,13877
0,13878
2,13879
4,13880
3,13881
0,13882
8,13883
0,13884
3,13885
0,13886
5,13887
6,13888
8,13889
4,13890
3,13891
0,13892
8,13893
5,13894
0,13895
4,13896
8,13897
8,13898
8,13899
1,13900
4,13901
2,13902
2,13903
4,13904
3,13905
1,13906
3,13907
0,13908
4,13909
3,13910
7,13911
4,13912
0,13913
8,13914
4,13915
3,13916
0,13917
0,13918
8,13919
0,13920
3,13921
3,13922
4,13923
8,13924
2,13925
8,13926
2,13927
3,13928
0,13929
4,13930
8,13931
3,13932
2,13933
8,13934
3,13935
7,13936
4,13937
4,13938
4,13939
0,13940
2,13941
2,13942
4,13943
8,13944
4,13945
2,13946
4,13947
4,13948
3,13949
2,13950
7,13951
3,13952
5,13953
0,13954
2,13955
8,13956
0,13957
2,13958
0,13959
4,13960
8,13961
0,13962
0,13963
4,13964
0,13965
3,13966
4,13967
0,13968
2,13969
8,13970
0,13971
0,13972
2,13973
0,13974
5,13975
0,13976
2,13977
4,13978
0,13979
3,13980
8,13981
3,13982
4,13983
1,13984
3,13985
3,13986
4,13987
3,13988
0,13989
1,13990
2,13991
3,13992
1,13993
2,13994
8,13995
0,13996
0,13997
5,13998
8,13999
8,14000
7,14001
4,14002
8,14003
3,14004
2,14005
2,14006
1,14007
1,14008
3,14009
3,14010
8,14011
4,14012
0,14013
0,14014
6,14015
4,14016
0,14017
1,14018
4,14019
0,14020
0,14021
0,14022
2,14023
2,14024
2,14025
3,14026
8,14027
0,14028
2,14029
3,14030
4,14031
4,14032
8,14033
2,14034
3,14035
0,14036
4,14037
2,14038
3,14039
0,14040
3,14041
3,14042
0,14043
4,14044
8,14045
2,14046
3,14047
4,14048
8,14049
2,14050
0,14051
3,14052
4,14053
7,14054
3,14055
4,14056
3,14057
8,14058
4,14059
4,14060
2,14061
5,14062
1,14063
2,14064
7,14065
2,14066
7,14067
5,14068
4,14069
2,14070
4,14071
1,14072
0,14073
2,14074
2,14075
3,14076
8,14077
8,14078
8,14079
3,14080
0,14081
3,14082
3,14083
0,14084
0,14085
0,14086
2,14087
2,14088
1,14089
0,14090
3,14091
3,14092
8,14093
3,14094
8,14095
7,14096
0,14097
3,14098
3,14099
0,14100
2,14101
7,14102
8,14103
0,14104
8,14105
7,14106
2,14107
2,14108
0,14109
5,14110
8,14111
3,14112
8,14113
8,14114
0,14115
0,14116
0,14117
4,14118
3,14119
3,14120
4,14121
4,14122
0,14123
0,14124
3,14125
0,14126
7,14127
3,14128
3,14129
0,14130
3,14131
2,14132
2,14133
7,14134
2,14135
1,14136
2,14137
2,14138
7,14139
0,14140
4,14141
8,14142
3,14143
0,14144
0,14145
3,14146
0,14147
4,14148
3,14149
0,14150
8,14151
3,14152
2,14153
2,14154
8,14155
2,14156
1,14157
3,14158
4,14159
3,14160
4,14161
0,14162
8,14163
5,14164
3,14165
7,14166
0,14167
7,14168
7,14169
6,14170
3,14171
1,14172
3,14173
8,14174
0,14175
0,14176
4,14177
2,14178
1,14179
4,14180
0,14181
3,14182
4,14183
3,14184
2,14185
6,14186
8,14187
2,14188
2,14189
2,14190
4,14191
3,14192
2,14193
0,14194
8,14195
2,14196
0,14197
3,14198
8,14199
8,14200
3,14201
4,14202
0,14203
0,14204
8,14205
0,14206
0,14207
3,14208
2,14209
0,14210
0,14211
0,14212
3,14213
0,14214
0,14215
0,14216
2,14217
8,14218
0,14219
1,14220
4,14221
4,14222
0,14223
7,14224
0,14225
2,14226
2,14227
2,14228
0,14229
2,14230
7,14231
2,14232
4,14233
2,14234
0,14235
3,14236
3,14237
3,14238
1,14239
3,14240
7,14241
7,14242
0,14243
0,14244
3,14245
3,14246
3,14247
3,14248
6,14249
5,14250
2,14251
0,14252
2,14253
4,14254
2,14255
8,14256
0,14257
8,14258
4,14259
2,14260
2,14261
0,14262
0,14263
8,14264
8,14265
0,14266
3,14267
4,14268
6,14269
7,14270
0,14271
2,14272
3,14273
0,14274
0,14275
0,14276
0,14277
7,14278
7,14279
2,14280
0,14281
0,14282
2,14283
0,14284
2,14285
6,14286
0,14287
8,14288
3,14289
0,14290
0,14291
0,14292
0,14293
1,14294
0,14295
3,14296
1,14297
2,14298
5,14299
3,14300
0,14301
0,14302
1,14303
5,14304
2,14305
0,14306
0,14307
3,14308
2,14309
3,14310
8,14311
3,14312
8,14313
0,14314
3,14315
4,14316
3,14317
5,14318
0,14319
4,14320
2,14321
3,14322
7,14323
0,14324
4,14325
0,14326
1,14327
3,14328
5,14329
0,14330
8,14331
5,14332
1,14333
0,14334
3,14335
4,14336
1,14337
4,14338
1,14339
3,14340
1,14341
7,14342
8,14343
7,14344
4,14345
2,14346
4,14347
4,14348
3,14349
7,14350
8,14351
0,14352
8,14353
8,14354
3,14355
2,14356
4,14357
3,14358
3,14359
4,14360
0,14361
0,14362
0,14363
0,14364
7,14365
3,14366
4,14367
2,14368
0,14369
0,14370
8,14371
0,14372
0,14373
0,14374
4,14375
1,14376
0,14377
8,14378
0,14379
4,14380
8,14381
4,14382
0,14383
4,14384
0,14385
2,14386
2,14387
4,14388
2,14389
0,14390
4,14391
0,14392
8,14393
4,14394
7,14395
3,14396
1,14397
2,14398
3,14399
3,14400
7,14401
6,14402
2,14403
2,14404
1,14405
4,14406
5,14407
3,14408
2,14409
3,14410
2,14411
0,14412
4,14413
8,14414
5,14415
5,14416
1,14417
0,14418
8,14419
8,14420
0,14421
8,14422
3,14423
0,14424
0,14425
1,14426
3,14427
0,14428
3,14429
3,14430
2,14431
0,14432
4,14433
2,14434
1,14435
2,14436
2,14437
1,14438
0,14439
8,14440
3,14441
3,14442
8,14443
3,14444
4,14445
2,14446
2,14447
4,14448
1,14449
0,14450
0,14451
2,14452
0,14453
4,14454
3,14455
2,14456
4,14457
1,14458
2,14459
2,14460
0,14461
3,14462
3,14463
8,14464
4,14465
0,14466
8,14467
3,14468
1,14469
7,14470
1,14471
4,14472
8,14473
1,14474
3,14475
0,14476
3,14477
0,14478
0,14479
0,14480
5,14481
0,14482
2,14483
8,14484
0,14485
0,14486
2,14487
0,14488
8,14489
0,14490
3,14491
7,14492
8,14493
3,14494
4,14495
2,14496
0,14497
3,14498
2,14499
3,14500
0,14501
4,14502
2,14503
0,14504
4,14505
7,14506
0,14507
8,14508
0,14509
7,14510
1,14511
2,14512
0,14513
8,14514
2,14515
2,14516
2,14517
2,14518
3,14519
2,14520
8,14521
3,14522
1,14523
0,14524
5,14525
0,14526
2,14527
4,14528
2,14529
5,14530
2,14531
2,14532
3,14533
8,14534
8,14535
2,14536
6,14537
1,14538
0,14539
2,14540
8,14541
1,14542
1,14543
1,14544
8,14545
0,14546
4,14547
3,14548
3,14549
3,14550
4,14551
0,14552
2,14553
0,14554
6,14555
8,14556
3,14557
0,14558
3,14559
4,14560
3,14561
6,14562
1,14563
2,14564
3,14565
4,14566
8,14567
7,14568
3,14569
0,14570
8,14571
0,14572
0,14573
8,14574
7,14575
2,14576
8,14577
4,14578
8,14579
3,14580
2,14581
0,14582
0,14583
0,14584
0,14585
2,14586
4,14587
1,14588
0,14589
4,14590
8,14591
1,14592
4,14593
1,14594
0,14595
3,14596
0,14597
0,14598
3,14599
7,14600
4,14601
2,14602
3,14603
0,14604
4,14605
0,14606
0,14607
0,14608
0,14609
4,14610
0,14611
0,14612
0,14613
3,14614
0,14615
6,14616
0,14617
5,14618
0,14619
4,14620
5,14621
2,14622
8,14623
4,14624
8,14625
1,14626
8,14627
0,14628
3,14629
3,14630
8,14631
6,14632
7,14633
4,14634
8,14635
3,14636
0,14637
0,14638
0,14639
4,14640
4,14641
8,14642
3,14643
2,14644
4,14645
8,14646
1,14647
1,14648
7,14649
8,14650
2,14651
3,14652
0,14653
2,14654
3,14655
0,14656
3,14657
4,14658
3,14659
2,14660
3,14661
2,14662
0,14663
4,14664
1,14665
3,14666
2,14667
3,14668
0,14669
2,14670
8,14671
0,14672
8,14673
6,14674
0,14675
3,14676
8,14677
3,14678
5,14679
1,14680
3,14681
5,14682
8,14683
6,14684
0,14685
8,14686
7,14687
0,14688
8,14689
2,14690
4,14691
0,14692
8,14693
0,14694
8,14695
0,14696
4,14697
3,14698
2,14699
8,14700
7,14701
2,14702
0,14703
2,14704
2,14705
8,14706
2,14707
8,14708
4,14709
8,14710
0,14711
8,14712
2,14713
6,14714
3,14715
4,14716
3,14717
2,14718
4,14719
2,14720
1,14721
8,14722
2,14723
2,14724
7,14725
4,14726
2,14727
0,14728
0,14729
2,14730
6,14731
8,14732
7,14733
8,14734
3,14735
8,14736
8,14737
8,14738
0,14739
8,14740
3,14741
2,14742
6,14743
2,14744
0,14745
0,14746
0,14747
0,14748
3,14749
0,14750
0,14751
4,14752
0,14753
2,14754
8,14755
1,14756
3,14757
7,14758
0,14759
0,14760
2,14761
2,14762
4,14763
2,14764
3,14765
7,14766
2,14767
8,14768
7,14769
3,14770
0,14771
1,14772
0,14773
7,14774
7,14775
0,14776
3,14777
2,14778
3,14779
8,14780
4,14781
8,14782
8,14783
4,14784
2,14785
3,14786
3,14787
2,14788
2,14789
3,14790
4,14791
0,14792
3,14793
0,14794
2,14795
0,14796
0,14797
0,14798
1,14799
8,14800
4,14801
2,14802
0,14803
0,14804
3,14805
8,14806
3,14807
0,14808
3,14809
3,14810
4,14811
0,14812
1,14813
3,14814
0,14815
1,14816
1,14817
3,14818
1,14819
3,14820
1,14821
3,14822
0,14823
4,14824
2,14825
4,14826
8,14827
1,14828
8,14829
4,14830
1,14831
0,14832
3,14833
1,14834
0,14835
2,14836
3,14837
4,14838
2,14839
7,14840
2,14841
4,14842
1,14843
0,14844
4,14845
0,14846
0,14847
7,14848
1,14849
0,14850
0,14851
3,14852
2,14853
4,14854
6,14855
3,14856
4,14857
3,14858
0,14859
2,14860
1,14861
7,14862
7,14863
3,14864
4,14865
6,14866
3,14867
4,14868
0,14869
0,14870
0,14871
4,14872
3,14873
2,14874
1,14875
2,14876
4,14877
2,14878
4,14879
4,14880
0,14881
0,14882
3,14883
0,14884
2,14885
5,14886
0,14887
0,14888
0,14889
0,14890
3,14891
0,14892
3,14893
3,14894
0,14895
0,14896
0,14897
0,14898
2,14899
3,14900
8,14901
0,14902
4,14903
4,14904
0,14905
0,14906
0,14907
8,14908
7,14909
3,14910
3,14911
8,14912
8,14913
1,14914
4,14915
4,14916
2,14917
0,14918
0,14919
3,14920
4,14921
8,14922
3,14923
8,14924
6,14925
3,14926
0,14927
0,14928
5,14929
7,14930
8,14931
7,14932
0,14933
2,14934
0,14935
3,14936
3,14937
0,14938
0,14939
2,14940
0,14941
2,14942
0,14943
3,14944
3,14945
7,14946
4,14947
5,14948
8,14949
4,14950
0,14951
0,14952
3,14953
3,14954
6,14955
2,14956
2,14957
3,14958
0,14959
3,14960
8,14961
3,14962
3,14963
3,14964
0,14965
0,14966
3,14967
8,14968
0,14969
4,14970
8,14971
1,14972
3,14973
3,14974
2,14975
8,14976
0,14977
3,14978
0,14979
7,14980
2,14981
4,14982
6,14983
0,14984
3,14985
7,14986
3,14987
2,14988
0,14989
8,14990
0,14991
0,14992
1,14993
2,14994
3,14995
6,14996
3,14997
2,14998
3,14999
3,15000
4,15001
0,15002
0,15003
3,15004
2,15005
4,15006
2,15007
8,15008
3,15009
6,15010
3,15011
4,15012
0,15013
0,15014
2,15015
3,15016
3,15017
2,15018
0,15019
2,15020
2,15021
0,15022
2,15023
3,15024
0,15025
8,15026
0,15027
4,15028
1,15029
3,15030
6,15031
4,15032
2,15033
6,15034
2,15035
0,15036
2,15037
0,15038
5,15039
8,15040
0,15041
0,15042
2,15043
1,15044
7,15045
4,15046
0,15047
0,15048
7,15049
0,15050
0,15051
0,15052
3,15053
2,15054
4,15055
2,15056
0,15057
4,15058
0,15059
3,15060
0,15061
5,15062
3,15063
0,15064
5,15065
0,15066
3,15067
3,15068
8,15069
0,15070
4,15071
3,15072
3,15073
8,15074
3,15075
3,15076
3,15077
0,15078
0,15079
4,15080
0,15081
4,15082
2,15083
0,15084
3,15085
0,15086
0,15087
6,15088
0,15089
3,15090
4,15091
0,15092
4,15093
7,15094
0,15095
0,15096
2,15097
3,15098
2,15099
8,15100
6,15101
0,15102
2,15103
4,15104
5,15105
0,15106
5,15107
5,15108
2,15109
8,15110
3,15111
8,15112
4,15113
4,15114
8,15115
3,15116
0,15117
4,15118
0,15119
2,15120
0,15121
0,15122
0,15123
4,15124
7,15125
0,15126
0,15127
3,15128
8,15129
8,15130
2,15131
8,15132
5,15133
0,15134
3,15135
0,15136
3,15137
0,15138
2,15139
8,15140
3,15141
8,15142
8,15143
8,15144
1,15145
4,15146
4,15147
4,15148
0,15149
0,15150
0,15151
0,15152
8,15153
0,15154
3,15155
0,15156
0,15157
0,15158
0,15159
1,15160
8,15161
4,15162
3,15163
0,15164
2,15165
4,15166
5,15167
0,15168
5,15169
4,15170
6,15171
0,15172
0,15173
4,15174
7,15175
1,15176
4,15177
0,15178
0,15179
6,15180
5,15181
0,15182
0,15183
4,15184
8,15185
0,15186
2,15187
0,15188
2,15189
0,15190
7,15191
7,15192
2,15193
8,15194
2,15195
4,15196
0,15197
3,15198
6,15199
2,15200
3,15201
2,15202
3,15203
2,15204
3,15205
0,15206
8,15207
3,15208
2,15209
3,15210
4,15211
0,15212
3,15213
0,15214
0,15215
3,15216
4,15217
2,15218
1,15219
3,15220
3,15221
3,15222
8,15223
0,15224
0,15225
3,15226
0,15227
3,15228
0,15229
3,15230
0,15231
2,15232
2,15233
3,15234
2,15235
3,15236
3,15237
0,15238
3,15239
2,15240
5,15241
0,15242
3,15243
8,15244
0,15245
8,15246
3,15247
3,15248
3,15249
0,15250
7,15251
0,15252
3,15253
2,15254
0,15255
4,15256
4,15257
1,15258
3,15259
4,15260
3,15261
1,15262
0,15263
4,15264
3,15265
0,15266
7,15267
4,15268
3,15269
0,15270
7,15271
8,15272
3,15273
8,15274
0,15275
8,15276
1,15277
3,15278
0,15279
2,15280
3,15281
2,15282
8,15283
2,15284
6,15285
3,15286
4,15287
3,15288
0,15289
3,15290
1,15291
0,15292
4,15293
4,15294
6,15295
3,15296
2,15297
2,15298
3,15299
3,15300
3,15301
3,15302
2,15303
3,15304
4,15305
4,15306
1,15307
3,15308
3,15309
3,15310
3,15311
2,15312
0,15313
1,15314
3,15315
0,15316
2,15317
8,15318
4,15319
0,15320
4,15321
0,15322
0,15323
4,15324
3,15325
0,15326
0,15327
2,15328
0,15329
0,15330
0,15331
8,15332
4,15333
4,15334
8,15335
0,15336
1,15337
2,15338
2,15339
0,15340
0,15341
4,15342
2,15343
4,15344
2,15345
3,15346
3,15347
2,15348
0,15349
0,15350
0,15351
0,15352
8,15353
0,15354
0,15355
3,15356
0,15357
7,15358
0,15359
4,15360
0,15361
2,15362
3,15363
0,15364
3,15365
0,15366
0,15367
1,15368
0,15369
1,15370
0,15371
0,15372
2,15373
2,15374
8,15375
3,15376
2,15377
0,15378
2,15379
0,15380
1,15381
0,15382
0,15383
2,15384
0,15385
0,15386
8,15387
0,15388
2,15389
3,15390
2,15391
8,15392
0,15393
1,15394
0,15395
4,15396
5,15397
1,15398
8,15399
4,15400
2,15401
4,15402
0,15403
3,15404
2,15405
3,15406
0,15407
2,15408
7,15409
3,15410
8,15411
3,15412
0,15413
2,15414
2,15415
0,15416
4,15417
4,15418
4,15419
0,15420
2,15421
2,15422
2,15423
2,15424
4,15425
0,15426
7,15427
0,15428
8,15429
2,15430
0,15431
8,15432
2,15433
0,15434
3,15435
4,15436
0,15437
2,15438
0,15439
8,15440
0,15441
3,15442
0,15443
0,15444
0,15445
2,15446
3,15447
0,15448
8,15449
4,15450
7,15451
0,15452
4,15453
2,15454
8,15455
3,15456
4,15457
2,15458
0,15459
7,15460
4,15461
7,15462
3,15463
3,15464
0,15465
8,15466
2,15467
8,15468
3,15469
8,15470
4,15471
4,15472
0,15473
2,15474
2,15475
2,15476
0,15477
6,15478
3,15479
0,15480
0,15481
5,15482
0,15483
2,15484
8,15485
3,15486
3,15487
0,15488
6,15489
3,15490
0,15491
0,15492
3,15493
3,15494
8,15495
8,15496
0,15497
3,15498
3,15499
8,15500
3,15501
8,15502
0,15503
2,15504
0,15505
8,15506
0,15507
0,15508
0,15509
0,15510
3,15511
0,15512
2,15513
1,15514
0,15515
0,15516
3,15517
2,15518
2,15519
3,15520
2,15521
3,15522
0,15523
8,15524
4,15525
6,15526
4,15527
3,15528
0,15529
0,15530
0,15531
0,15532
1,15533
0,15534
0,15535
2,15536
4,15537
2,15538
3,15539
4,15540
8,15541
0,15542
0,15543
4,15544
2,15545
8,15546
7,15547
2,15548
3,15549
0,15550
0,15551
3,15552
3,15553
4,15554
0,15555
7,15556
8,15557
3,15558
4,15559
3,15560
2,15561
0,15562
3,15563
2,15564
3,15565
2,15566
0,15567
0,15568
0,15569
0,15570
8,15571
0,15572
5,15573
6,15574
1,15575
2,15576
4,15577
4,15578
3,15579
2,15580
2,15581
3,15582
3,15583
1,15584
0,15585
0,15586
3,15587
0,15588
2,15589
2,15590
2,15591
0,15592
0,15593
4,15594
0,15595
2,15596
0,15597
2,15598
3,15599
4,15600
0,15601
0,15602
0,15603
0,15604
0,15605
0,15606
3,15607
3,15608
0,15609
0,15610
0,15611
0,15612
3,15613
0,15614
4,15615
0,15616
0,15617
4,15618
0,15619
8,15620
0,15621
0,15622
0,15623
0,15624
2,15625
7,15626
4,15627
0,15628
6,15629
1,15630
4,15631
2,15632
7,15633
0,15634
0,15635
0,15636
0,15637
1,15638
1,15639
3,15640
0,15641
0,15642
0,15643
0,15644
2,15645
8,15646
0,15647
0,15648
0,15649
3,15650
2,15651
0,15652
2,15653
8,15654
3,15655
0,15656
0,15657
0,15658
0,15659
0,15660
8,15661
0,15662
4,15663
0,15664
0,15665
0,15666
0,15667
3,15668
0,15669
2,15670
0,15671
2,15672
3,15673
0,15674
3,15675
8,15676
0,15677
8,15678
0,15679
0,15680
2,15681
0,15682
6,15683
2,15684
0,15685
0,15686
0,15687
1,15688
3,15689
0,15690
2,15691
2,15692
0,15693
0,15694
1,15695
0,15696
0,15697
4,15698
0,15699
0,15700
4,15701
4,15702
8,15703
2,15704
4,15705
4,15706
3,15707
8,15708
8,15709
0,15710
2,15711
5,15712
1,15713
3,15714
2,15715
0,15716
1,15717
0,15718
0,15719
0,15720
2,15721
4,15722
2,15723
3,15724
0,15725
4,15726
1,15727
0,15728
0,15729
0,15730
0,15731
3,15732
8,15733
2,15734
4,15735
3,15736
8,15737
2,15738
0,15739
0,15740
8,15741
0,15742
0,15743
0,15744
4,15745
4,15746
4,15747
3,15748
0,15749
2,15750
2,15751
0,15752
2,15753
0,15754
3,15755
4,15756
2,15757
2,15758
8,15759
2,15760
2,15761
0,15762
2,15763
2,15764
1,15765
0,15766
0,15767
2,15768
0,15769
1,15770
2,15771
8,15772
2,15773
4,15774
3,15775
8,15776
8,15777
1,15778
4,15779
8,15780
4,15781
5,15782
0,15783
3,15784
4,15785
1,15786
0,15787
3,15788
3,15789
4,15790
3,15791
8,15792
2,15793
6,15794
0,15795
3,15796
0,15797
0,15798
8,15799
2,15800
0,15801
0,15802
1,15803
2,15804
0,15805
3,15806
0,15807
8,15808
3,15809
8,15810
4,15811
8,15812
4,15813
3,15814
4,15815
0,15816
2,15817
0,15818
0,15819
0,15820
1,15821
4,15822
2,15823
0,15824
3,15825
8,15826
0,15827
3,15828
0,15829
3,15830
6,15831
7,15832
0,15833
2,15834
8,15835
0,15836
2,15837
2,15838
3,15839
0,15840
0,15841
4,15842
0,15843
3,15844
3,15845
0,15846
4,15847
3,15848
0,15849
4,15850
4,15851
2,15852
7,15853
0,15854
2,15855
0,15856
2,15857
4,15858
0,15859
3,15860
0,15861
0,15862
0,15863
3,15864
0,15865
3,15866
3,15867
0,15868
2,15869
0,15870
0,15871
0,15872
3,15873
0,15874
0,15875
4,15876
2,15877
0,15878
3,15879
0,15880
0,15881
0,15882
4,15883
3,15884
2,15885
3,15886
2,15887
0,15888
2,15889
3,15890
0,15891
0,15892
0,15893
8,15894
3,15895
2,15896
0,15897
0,15898
4,15899
0,15900
8,15901
8,15902
8,15903
1,15904
2,15905
4,15906
1,15907
0,15908
0,15909
3,15910
8,15911
0,15912
3,15913
4,15914
3,15915
8,15916
2,15917
2,15918
4,15919
0,15920
8,15921
3,15922
0,15923
0,15924
0,15925
0,15926
7,15927
3,15928
0,15929
4,15930
0,15931
2,15932
0,15933
4,15934
2,15935
0,15936
4,15937
3,15938
0,15939
0,15940
0,15941
8,15942
0,15943
4,15944
7,15945
4,15946
0,15947
3,15948
2,15949
0,15950
0,15951
0,15952
8,15953
5,15954
8,15955
4,15956
0,15957
0,15958
3,15959
0,15960
0,15961
0,15962
3,15963
0,15964
3,15965
0,15966
2,15967
3,15968
3,15969
0,15970
0,15971
0,15972
2,15973
3,15974
3,15975
0,15976
4,15977
8,15978
0,15979
0,15980
4,15981
8,15982
2,15983
3,15984
3,15985
4,15986
0,15987
7,15988
8,15989
7,15990
2,15991
1,15992
4,15993
0,15994
0,15995
6,15996
0,15997
2,15998
3,15999
7,16000
2,16001
0,16002
3,16003
0,16004
3,16005
0,16006
0,16007
4,16008
3,16009
0,16010
4,16011
0,16012
0,16013
0,16014
8,16015
2,16016
3,16017
1,16018
3,16019
0,16020
1,16021
0,16022
2,16023
4,16024
0,16025
6,16026
0,16027
3,16028
6,16029
1,16030
8,16031
3,16032
0,16033
2,16034
0,16035
2,16036
3,16037
8,16038
3,16039
0,16040
0,16041
3,16042
4,16043
8,16044
0,16045
0,16046
1,16047
2,16048
3,16049
2,16050
3,16051
0,16052
0,16053
2,16054
0,16055
3,16056
2,16057
2,16058
8,16059
3,16060
0,16061
0,16062
1,16063
2,16064
0,16065
7,16066
6,16067
7,16068
7,16069
0,16070
0,16071
8,16072
8,16073
7,16074
7,16075
4,16076
0,16077
2,16078
3,16079
0,16080
7,16081
0,16082
0,16083
7,16084
0,16085
1,16086
7,16087
0,16088
0,16089
2,16090
2,16091
3,16092
3,16093
4,16094
8,16095
3,16096
8,16097
4,16098
2,16099
2,16100
3,16101
8,16102
2,16103
0,16104
0,16105
8,16106
8,16107
0,16108
0,16109
0,16110
4,16111
0,16112
0,16113
3,16114
6,16115
4,16116
7,16117
0,16118
0,16119
2,16120
3,16121
3,16122
2,16123
4,16124
4,16125
3,16126
2,16127
0,16128
8,16129
7,16130
3,16131
0,16132
3,16133
0,16134
0,16135
0,16136
0,16137
8,16138
3,16139
0,16140
2,16141
6,16142
7,16143
2,16144
2,16145
7,16146
0,16147
0,16148
5,16149
1,16150
8,16151
0,16152
0,16153
0,16154
3,16155
0,16156
8,16157
3,16158
3,16159
2,16160
8,16161
3,16162
8,16163
0,16164
0,16165
0,16166
5,16167
6,16168
0,16169
0,16170
0,16171
0,16172
4,16173
1,16174
0,16175
3,16176
5,16177
2,16178
1,16179
2,16180
2,16181
2,16182
0,16183
4,16184
4,16185
0,16186
2,16187
0,16188
2,16189
3,16190
3,16191
3,16192
2,16193
5,16194
0,16195
3,16196
8,16197
4,16198
2,16199
3,16200
2,16201
0,16202
2,16203
0,16204
8,16205
8,16206
0,16207
0,16208
0,16209
5,16210
4,16211
2,16212
0,16213
2,16214
4,16215
4,16216
4,16217
2,16218
2,16219
0,16220
8,16221
0,16222
3,16223
4,16224
3,16225
0,16226
8,16227
0,16228
3,16229
8,16230
6,16231
8,16232
8,16233
0,16234
0,16235
2,16236
3,16237
4,16238
4,16239
3,16240
2,16241
2,16242
3,16243
2,16244
0,16245
8,16246
0,16247
3,16248
5,16249
3,16250
3,16251
2,16252
0,16253
8,16254
7,16255
0,16256
0,16257
2,16258
8,16259
2,16260
8,16261
1,16262
3,16263
4,16264
2,16265
4,16266
2,16267
1,16268
8,16269
0,16270
3,16271
0,16272
2,16273
4,16274
3,16275
4,16276
7,16277
3,16278
4,16279
3,16280
4,16281
4,16282
2,16283
3,16284
0,16285
0,16286
3,16287
0,16288
2,16289
8,16290
3,16291
0,16292
8,16293
6,16294
1,16295
8,16296
7,16297
1,16298
3,16299
3,16300
4,16301
3,16302
3,16303
6,16304
7,16305
1,16306
1,16307
1,16308
6,16309
7,16310
1,16311
3,16312
3,16313
3,16314
0,16315
7,16316
7,16317
3,16318
3,16319
3,16320
3,16321
7,16322
4,16323
4,16324
0,16325
8,16326
7,16327
3,16328
0,16329
7,16330
4,16331
4,16332
3,16333
1,16334
3,16335
3,16336
1,16337
7,16338
0,16339
0,16340
0,16341
4,16342
1,16343
7,16344
7,16345
1,16346
7,16347
1,16348
3,16349
3,16350
4,16351
6,16352
0,16353
3,16354
5,16355
3,16356
3,16357
0,16358
0,16359
0,16360
7,16361
0,16362
1,16363
1,16364
7,16365
7,16366
7,16367
7,16368
3,16369
7,16370
0,16371
7,16372
7,16373
1,16374
1,16375
0,16376
2,16377
3,16378
0,16379
4,16380
1,16381
5,16382
1,16383
1,16384
7,16385
2,16386
7,16387
7,16388
7,16389
3,16390
3,16391
6,16392
0,16393
1,16394
1,16395
3,16396
7,16397
3,16398
4,16399
3,16400
7,16401
3,16402
8,16403
1,16404
7,16405
1,16406
0,16407
4,16408
8,16409
0,16410
7,16411
0,16412
2,16413
0,16414
1,16415
1,16416
0,16417
3,16418
7,16419
